x_coord,y_coord,Diam_km
-170.77759,-11.061135,5.018486
-170.775171,31.884347,5.843155
-170.774281,-35.637663,5.908524
-170.769015,15.99353,14.763602
-170.765522,16.758173,6.856906
-170.75026,13.002794,9.554068
-170.746583,14.094714,5.730754
-170.743763,26.922915,8.140289
-170.740582,-12.532521,10.080928
-170.735717,-2.107812,5.422346
-170.726437,49.946321,5.169846
-170.725268,-9.270715,19.736808
-170.720123,20.223267,10.923141
-170.715716,19.853095,7.878139
-170.71467,16.364626,5.670801
-170.701083,-48.179136,5.601302
-170.692334,19.589078,12.114059
-170.677844,43.158321,5.838281
-170.672421,25.737282,8.345115
-170.667091,34.924652,16.243658
-170.666566,-12.50317,5.822556
-170.627183,54.222796,8.065559
-170.616567,32.102678,8.293552
-170.612635,54.021774,11.385801
-170.61101,-25.905858,8.000513
-170.594648,15.29328,13.195147
-170.591431,17.387166,5.210414
-170.589998,-11.614978,5.726298
-170.589064,-31.294959,7.649715
-170.586155,20.939816,15.530676
-170.57265,45.41523,5.60309
-170.566394,4.570612,16.045984
-170.565025,55.000433,7.100965
-170.55758,-2.207889,5.072366
-170.553991,35.919529,14.481483
-170.540566,-14.055131,16.961258
-170.53685,6.06938,5.71698
-170.52879,37.683605,9.152534
-170.523418,-27.782965,5.664853
-170.520917,43.574127,16.861074
-170.515033,31.990526,15.150579
-170.512257,35.375787,7.541501
-170.507807,-30.511807,15.527574
-170.486845,52.753788,11.256756
-170.484198,19.076374,14.093915
-170.470386,44.771726,10.753726
-170.462864,29.968348,7.47055
-170.460323,-5.712388,6.141997
-170.438162,23.281584,13.738946
-170.410918,41.196753,16.062751
-170.40994,-10.980765,11.854807
-170.40471,11.199984,5.802811
-170.38782,47.971352,7.912136
-170.384251,1.300711,6.418684
-170.375129,36.55628,16.27436
-170.374045,-57.195452,11.240279
-170.372544,-19.9764,15.485843
-170.357396,-3.523008,9.019147
-170.329984,52.0612,11.45676
-170.329215,-51.29935,6.77367
-170.319982,-20.745855,17.717654
-170.310524,-9.978971,6.082846
-170.294815,1.664417,10.027895
-170.282379,53.152849,7.295092
-170.272054,-9.042444,6.658934
-170.271785,-12.430094,8.304817
-170.268488,-35.446972,9.86275
-170.261038,42.788493,7.102651
-170.249149,51.022859,6.394367
-170.242862,2.143577,5.510188
-170.237941,-5.170297,11.244435
-170.225719,-13.75076,15.953669
-170.219918,-4.403529,9.665545
-170.216656,35.52494,6.827462
-170.215734,-47.263746,6.45897
-170.211914,53.843235,12.125709
-170.192961,-58.293043,9.003966
-170.190901,22.136994,9.846612
-170.190004,2.385151,8.087465
-170.185751,-27.522747,14.569758
-170.18498,-18.265576,10.75355
-170.178694,29.552544,5.580318
-170.177801,9.603597,11.325134
-170.175051,51.529038,6.306713
-170.173951,-12.815996,5.217425
-170.172515,-21.163434,9.93402
-170.163532,35.032291,6.388296
-170.160378,-2.385544,16.057986
-170.140453,19.071891,6.698912
-170.122245,-47.515372,9.961097
-170.096617,25.25249,12.027584
-170.093884,47.753988,9.145821
-170.0724,31.829267,5.873947
-170.051214,34.908741,5.401198
-170.050845,-16.693558,6.079635
-170.03468,49.637533,6.163889
-170.032708,39.940717,12.173115
-170.032442,14.018243,5.628907
-170.02714,4.797479,6.864598
-170.004589,-8.253019,16.731581
-169.992608,58.091512,5.928241
-169.968581,18.814829,14.425857
-169.959813,12.405364,7.790166
-169.959743,-51.728861,9.572607
-169.947704,56.57999,11.369323
-169.946633,30.497658,6.511056
-169.936475,-23.922759,5.345044
-169.935111,-51.979795,7.74924
-169.909526,28.636062,17.202282
-169.908342,12.631468,7.431728
-169.89693,-2.900912,5.700643
-169.894036,-12.781573,5.281457
-169.893813,11.555709,10.645118
-169.887021,44.165218,12.116768
-169.886576,55.163102,6.233391
-169.884886,18.421764,9.480708
-169.88181,-57.753398,11.938012
-169.880525,-56.40324,8.264957
-169.877056,39.574305,10.988491
-169.870768,30.968545,6.847624
-169.855234,36.654059,6.915676
-169.85401,-48.687634,16.968409
-169.849838,1.145114,5.388524
-169.844093,38.213587,8.250585
-169.820771,-33.802621,6.60463
-169.808793,21.295887,6.871291
-169.79945,28.381008,7.573972
-169.784425,-12.58228,6.273399
-169.783717,17.207461,6.804525
-169.77415,35.365055,12.402131
-169.770203,6.53688,15.062903
-169.758155,-12.97543,5.483051
-169.75534,41.878554,8.084738
-169.750036,5.747684,9.618549
-169.738408,-0.338287,5.758918
-169.73219,42.139303,6.458497
-169.724667,-48.118269,19.615782
-169.721149,15.154839,11.323436
-169.70794,-10.130774,10.643068
-169.686385,-26.873774,8.837695
-169.648894,40.300361,8.446961
-169.646891,-20.087365,7.79347
-169.637071,45.722004,5.875165
-169.629102,32.109314,7.730499
-169.624313,16.409039,9.209454
-169.622425,-34.025504,6.015536
-169.617421,-6.725139,15.399214
-169.617394,46.045369,9.689888
-169.617356,4.472026,8.368028
-169.605824,-8.703656,5.13591
-169.588488,-19.685847,10.872162
-169.556723,20.841985,6.219827
-169.550709,-12.195472,8.357768
-169.538846,-21.30506,8.920863
-169.520956,56.175985,7.994071
-169.51837,44.427895,5.250584
-169.511445,7.121592,15.981654
-169.504365,23.448577,10.958451
-169.490843,51.713803,11.702715
-169.484459,2.321368,5.261374
-169.473243,-57.684832,12.09462
-169.463952,-33.248478,5.536596
-169.441485,31.178945,6.906029
-169.426123,3.6774,5.34479
-169.409474,30.74095,8.59661
-169.393632,12.296907,5.790354
-169.376973,15.780189,8.707138
-169.367213,46.896616,5.208603
-169.356142,49.638581,10.530917
-169.332479,9.772357,5.88276
-169.321423,18.253526,10.883621
-169.320004,58.672007,6.573228
-169.319275,34.23296,11.440805
-169.308093,17.629484,7.573752
-169.300107,2.371885,8.301504
-169.27885,-14.070845,8.403462
-169.269737,-3.958785,6.023688
-169.263803,15.956361,9.042564
-169.262571,27.243953,8.95858
-169.257688,31.381832,7.752095
-169.257463,2.650053,6.298142
-169.245432,0.151457,7.040183
-169.243337,37.467991,14.509987
-169.205634,2.438147,14.782529
-169.204546,42.107688,5.207349
-169.204173,40.138908,12.264139
-169.200543,36.811274,17.460177
-169.179064,-11.118231,9.230225
-169.176583,-13.085947,17.460188
-169.170685,35.838732,9.625399
-169.150752,-51.801217,10.580005
-169.144776,45.174318,10.574488
-169.14109,1.713607,5.903292
-169.128739,52.234665,15.396524
-169.1236,-48.257757,12.254909
-169.111078,46.349635,16.712704
-169.104594,39.651648,10.765995
-169.095254,32.394319,5.28796
-169.07353,47.837057,11.580239
-169.041316,-45.697745,8.405776
-169.019158,59.549757,9.259307
-168.982123,-20.244218,16.532218
-168.959793,32.803281,5.109105
-168.957156,21.764554,5.655797
-168.948776,14.804278,5.316298
-168.94471,47.247306,16.020621
-168.935651,-57.299188,12.238824
-168.917447,36.358649,12.909952
-168.902946,-26.199517,11.895405
-168.886759,49.544715,17.095359
-168.884555,35.824036,5.733643
-168.873494,18.909784,13.458004
-168.871098,32.371755,14.142548
-168.861169,-5.287322,18.433844
-168.850422,0.716395,9.867744
-168.835475,18.627996,14.246409
-168.834276,-24.356176,12.403431
-168.826173,-0.870755,6.365892
-168.822968,23.216046,8.847774
-168.80542,34.327495,5.504453
-168.802381,47.931586,5.02651
-168.800949,-16.869502,16.1245
-168.788569,-2.673048,5.245719
-168.776892,50.704001,5.194132
-168.761285,-7.752131,10.285232
-168.740991,-24.102871,5.433916
-168.725067,-56.746691,17.288583
-168.713692,10.011054,15.585024
-168.701337,-2.280056,9.200455
-168.679571,29.357784,5.580384
-168.666043,41.575159,14.687102
-168.656388,43.355792,14.654007
-168.650041,43.891204,13.59118
-168.631588,-49.064251,5.176092
-168.626254,14.869049,11.708397
-168.617373,-53.673659,6.005392
-168.59067,-18.338205,7.304353
-168.590098,-46.434709,12.944924
-168.589071,3.206876,13.055437
-168.587121,-54.133263,5.605111
-168.586109,4.215349,16.116667
-168.57652,53.09078,7.628387
-168.56735,20.778971,5.046048
-168.560294,39.899145,10.125599
-168.553516,-23.593861,12.744695
-168.543167,28.625549,7.676053
-168.515846,36.398151,6.982848
-168.509959,-2.384646,5.666445
-168.502203,30.555985,12.047887
-168.499016,35.654606,6.137454
-168.49753,31.618054,10.94378
-168.484577,48.691456,5.975209
-168.483456,35.481718,8.557867
-168.471376,3.62873,7.591404
-168.469058,-45.959743,13.326065
-168.463616,39.559803,7.639063
-168.453489,14.597561,12.226937
-168.451483,-55.143824,10.323455
-168.435786,42.801194,5.524479
-168.430979,32.088021,8.160463
-168.398114,16.480208,6.008491
-168.391283,27.733842,16.258766
-168.388456,-7.491151,8.447948
-168.384369,-46.93955,6.64736
-168.379706,40.869674,5.37277
-168.357629,-15.226201,11.171732
-168.355853,11.617727,18.892749
-168.339102,44.22918,7.555353
-168.334085,59.8168,6.193046
-168.327047,24.83605,6.956667
-168.305716,-26.308753,6.305772
-168.297663,-2.847069,5.417585
-168.296829,-36.652557,12.357225
-168.294738,-26.546986,7.115215
-168.288719,-47.893861,7.338407
-168.286969,-31.646065,6.136608
-168.286924,-54.06345,7.343828
-168.263227,-19.122221,5.701093
-168.262921,-35.946849,10.540728
-168.260528,38.441127,6.644534
-168.250962,48.480518,5.747783
-168.246303,-6.731904,5.332014
-168.246109,6.613581,6.459059
-168.228566,-14.40799,10.712645
-168.224962,42.36228,5.174088
-168.210769,35.513195,6.125857
-168.206727,-20.629726,17.666763
-168.204826,51.037391,8.042238
-168.198023,-6.067494,17.913973
-168.165685,6.87898,9.79853
-168.163021,-4.162843,5.800196
-168.157507,-26.101808,6.546398
-168.157188,29.075233,8.381813
-168.154245,39.845972,5.324952
-168.152192,55.419658,14.105764
-168.146483,47.710189,11.038509
-168.145517,36.245082,6.5494
-168.143839,4.988975,12.509241
-168.133205,28.498139,11.876788
-168.13248,51.239686,7.347351
-168.113302,-14.661245,7.592909
-168.107661,35.919192,12.34051
-168.10383,12.771626,5.206401
-168.086637,14.693983,6.235041
-168.075342,-23.341097,5.359134
-168.06619,45.724857,12.016759
-168.058034,42.657146,14.098511
-168.049491,30.259757,10.558436
-168.039816,-58.458363,17.707038
-168.020354,25.243149,7.510473
-168.010309,31.952454,8.942119
-168.00495,47.123521,5.748826
-167.99535,33.770472,14.355733
-167.992293,-35.807696,6.761375
-167.991519,8.809967,6.048181
-167.990423,-37.796408,16.488759
-167.978106,-2.458527,7.515561
-167.952616,13.497457,17.233744
-167.942173,-1.922673,5.654888
-167.939083,-3.909641,5.790971
-167.935407,11.572825,13.454427
-167.928739,-51.546689,7.607611
-167.921733,6.243631,14.380757
-167.920767,-16.869357,16.907646
-167.917279,2.34201,9.693324
-167.89322,-18.004423,18.447749
-167.881204,15.271654,12.098413
-167.871335,19.203731,5.669316
-167.865182,23.892238,12.298669
-167.861115,47.027632,5.726355
-167.849707,39.491162,10.938764
-167.814344,42.22825,14.350131
-167.810508,42.90224,5.562696
-167.810378,23.313606,5.639919
-167.806078,24.703783,8.991466
-167.801676,45.518991,5.763315
-167.794698,12.796717,6.400105
-167.779668,56.24724,6.496402
-167.775337,-6.768861,9.931651
-167.768286,-21.75759,7.44808
-167.768042,40.981772,5.092331
-167.761509,-31.962103,17.240712
-167.757474,24.250047,6.15056
-167.757235,46.776919,9.154986
-167.750033,-20.93711,7.333389
-167.7404,33.211701,18.876319
-167.73287,-2.1444,6.547172
-167.725916,44.298707,5.867631
-167.725456,9.288882,11.289632
-167.712294,-29.748521,8.530798
-167.70951,48.653742,6.516459
-167.701569,5.13455,10.873119
-167.69325,4.588298,9.969421
-167.688857,-52.685801,7.373125
-167.67913,-5.548223,6.339773
-167.673709,-56.525648,12.010501
-167.657318,33.834006,7.178664
-167.644089,29.856539,7.221807
-167.641716,-3.072618,7.555462
-167.638886,41.349745,5.080458
-167.638726,-28.045232,16.963283
-167.626316,-44.521841,10.220723
-167.617194,21.050871,9.014937
-167.595391,32.196475,10.963422
-167.565813,31.650097,6.216501
-167.562543,-0.400065,11.611201
-167.54513,-15.293919,13.318089
-167.527344,-20.63867,5.102994
-167.526391,46.226355,6.698662
-167.511203,-33.493041,5.044045
-167.508881,0.127608,13.118281
-167.505809,52.88512,5.903403
-167.499072,-29.303371,6.338091
-167.497669,33.99284,16.06196
-167.491778,28.235946,16.221411
-167.48988,-17.703307,15.16636
-167.488585,-26.56581,8.594388
-167.473076,6.483813,17.72862
-167.472446,27.719268,10.915145
-167.466039,-5.18177,6.401582
-167.460093,39.282336,13.253483
-167.434594,2.591948,10.341947
-167.432668,54.112032,6.591861
-167.430364,12.531747,6.361272
-167.42461,14.364637,10.297838
-167.406798,-25.582755,5.749934
-167.397583,20.501096,11.033914
-167.388175,53.508501,13.220397
-167.380181,-6.924271,5.55303
-167.356317,-1.25367,6.728178
-167.349984,-22.015191,16.005857
-167.345804,-2.357525,5.316414
-167.33212,25.250451,6.901861
-167.315516,44.024463,6.028456
-167.275927,12.590228,12.272455
-167.275903,2.74006,9.224382
-167.273366,1.194878,17.208317
-167.265243,43.143752,5.042825
-167.248836,-26.184134,15.076909
-167.245653,28.938944,6.567833
-167.245331,-30.361089,8.039342
-167.24259,15.62644,8.511205
-167.23709,-7.834931,15.802287
-167.234533,-4.044216,14.586237
-167.21392,-45.749007,8.840736
-167.208509,33.902427,10.210527
-167.204599,48.017216,12.179002
-167.202207,29.892672,6.963576
-167.173157,47.412878,15.541231
-167.155564,33.52041,8.822416
-167.150341,-47.316984,7.513706
-167.146535,-15.839412,10.023189
-167.143152,-0.441124,14.951787
-167.125283,45.051912,6.269042
-167.123797,33.720785,5.690573
-167.116101,15.422824,8.790499
-167.06152,57.558775,14.649522
-167.050669,27.225437,6.320413
-167.050235,-17.153938,7.199835
-167.049742,-25.387211,8.056276
-167.032725,-29.485421,6.940727
-167.030219,50.526179,11.860446
-167.029031,-20.75184,5.586244
-167.027167,-32.535179,5.619999
-167.015287,5.160892,6.655681
-166.993312,30.441772,13.95218
-166.976385,43.123006,7.082956
-166.942038,55.490591,6.211978
-166.935142,-3.480882,8.464488
-166.925999,-3.734632,9.160944
-166.880674,20.043945,9.640876
-166.877854,-20.004351,8.305741
-166.870625,-28.640011,12.756598
-166.862731,41.58247,6.017802
-166.854565,42.828297,5.489291
-166.832909,-14.666269,5.590023
-166.827396,42.323289,8.499577
-166.817406,29.278921,15.157613
-166.798202,-26.462372,5.354849
-166.795406,25.635643,8.558059
-166.78743,1.710626,5.71057
-166.786089,-37.57729,11.537687
-166.776996,-0.508879,7.225038
-166.776097,20.913427,9.553655
-166.771484,-11.050495,7.045386
-166.769028,15.347239,9.527612
-166.764728,50.101868,8.492824
-166.760837,46.943621,5.892617
-166.755892,-13.224733,5.414691
-166.739129,42.725095,5.139332
-166.725549,27.168321,6.344948
-166.708628,44.686766,5.881208
-166.696789,-44.245362,6.949345
-166.689581,51.962484,5.186861
-166.684579,0.002397,9.770316
-166.670731,54.813071,6.048441
-166.667434,22.725699,10.376148
-166.661363,13.07536,5.951477
-166.660326,33.063455,6.297725
-166.632526,46.605117,6.819064
-166.623097,30.803146,7.203965
-166.61155,46.207573,8.798106
-166.606567,33.412891,9.894101
-166.605554,53.044797,9.753796
-166.60095,-25.730293,6.103929
-166.586906,-50.082133,5.341679
-166.586044,-22.148016,11.514751
-166.564027,-1.56619,8.631443
-166.558082,39.818902,19.123997
-166.524005,0.367126,5.569702
-166.5233,-41.210928,9.150405
-166.483138,2.428273,7.776554
-166.479936,21.918179,15.961696
-166.477614,-6.192296,5.443132
-166.472474,26.921375,14.717704
-166.471226,-49.550789,8.107566
-166.453524,35.794103,7.627556
-166.419728,58.283314,9.372145
-166.407042,-5.076101,7.620446
-166.402116,45.90667,7.926642
-166.394029,32.573249,14.71013
-166.386942,10.58172,8.39589
-166.371051,14.042244,16.161396
-166.354252,-24.672215,15.422801
-166.352112,6.957782,5.028651
-166.329973,-48.000397,19.193871
-166.323681,9.150529,10.411308
-166.312478,53.148689,9.815605
-166.309023,45.225727,9.793249
-166.291908,-12.059856,7.869929
-166.276209,-44.49771,11.093362
-166.272348,-17.921212,5.149596
-166.267318,-59.78598,10.991677
-166.251645,-14.34948,9.101729
-166.239647,-7.505817,5.077208
-166.236215,-2.216079,16.306493
-166.218032,17.806501,15.893769
-166.202841,4.169597,16.002451
-166.192371,34.960458,5.964236
-166.163521,35.640042,5.937677
-166.154336,51.044123,5.761683
-166.152634,-35.184997,5.993622
-166.139156,36.363587,7.201831
-166.133455,27.055476,10.044226
-166.133183,7.039051,5.604165
-166.12291,39.465518,15.125442
-166.118072,-4.722612,9.410152
-166.104812,33.728405,10.137132
-166.095096,-6.227481,6.041842
-166.088765,14.688571,11.821768
-166.072567,-15.352141,8.682528
-166.064489,1.097989,15.016204
-166.063444,37.402155,11.518561
-166.034019,33.181773,5.824869
-166.029421,12.332436,18.217908
-166.024926,54.889547,7.74574
-166.023289,44.165076,10.441763
-166.022639,55.757885,5.332244
-166.007826,-7.590684,5.425229
-165.972588,21.252059,8.372035
-165.965811,-19.456426,15.311219
-165.960641,-42.055904,9.973919
-165.95489,3.351762,10.071419
-165.953437,-15.524119,8.426019
-165.921053,30.033072,18.545968
-165.920619,20.38484,18.823592
-165.910382,-28.280053,7.475444
-165.908287,15.154421,8.146279
-165.866948,42.766158,8.332439
-165.862011,15.698939,13.500377
-165.857231,45.15607,6.98817
-165.837681,46.611502,5.462798
-165.830392,49.421574,5.264122
-165.829643,-19.807765,18.357811
-165.825837,-43.040882,5.482916
-165.806879,49.246461,5.224003
-165.804857,-29.293316,11.589682
-165.803208,-7.689581,6.495997
-165.800817,-32.684753,9.270984
-165.787859,18.82951,17.308649
-165.772156,32.070717,12.99886
-165.76622,-34.10004,5.106803
-165.756234,-18.422722,14.164814
-165.74871,52.072747,9.254798
-165.738481,-51.663527,6.860861
-165.72665,-2.667699,6.681286
-165.678324,-41.926262,7.663722
-165.676423,-11.630488,19.495719
-165.666726,4.30616,5.767564
-165.606289,-28.343594,15.104297
-165.603137,-7.886118,9.122422
-165.580227,46.363702,16.517563
-165.576891,45.299426,9.131566
-165.547696,43.197005,19.699794
-165.527587,-26.644871,5.641363
-165.526642,-57.846377,7.884048
-165.52548,41.303986,5.142705
-165.52495,3.244565,8.275085
-165.511572,32.81754,16.11809
-165.505277,40.530502,7.883156
-165.491171,-12.184512,7.331043
-165.49047,-34.535324,5.304046
-165.486985,57.343018,8.802767
-165.48034,-28.747538,8.801787
-165.459494,-24.968522,6.347472
-165.455702,17.922051,7.65815
-165.454986,30.731313,11.698101
-165.433996,-30.626954,6.231182
-165.432474,-25.650961,14.822102
-165.432368,47.300467,10.197657
-165.43035,42.452658,5.978877
-165.424685,-20.539382,6.457457
-165.423279,-23.828159,6.276989
-165.41973,34.044185,8.363561
-165.413352,-43.680607,13.993633
-165.408447,-17.463722,15.955943
-165.403216,52.662665,5.800821
-165.391947,48.000189,8.694228
-165.387745,-48.981435,7.873877
-165.382617,41.506016,9.061314
-165.362226,12.982657,17.375017
-165.3443,45.477453,6.315306
-165.326709,49.284825,5.627825
-165.316528,13.661603,8.169752
-165.316154,-41.220011,14.833311
-165.312911,35.892858,7.615207
-165.287553,-50.803203,14.15713
-165.279676,25.926051,8.647079
-165.262483,-28.187009,7.443915
-165.21325,32.604145,10.70464
-165.206178,-57.340937,5.940118
-165.202576,30.027467,6.022565
